time	V(A1,L)	V(D,G)	V(g)	V(l)	d(V(A1,L))	Ix(U1:A)
6.532639334794791e-03	-5.896292e-01	-1.378841e+01	-2.924225e-02	-2.411028e-02	-6.387846e+00	-2.410896e-02
6.532674297221819e-03	-5.896296e-01	-1.378938e+01	-2.802227e-02	-2.411003e-02	-1.000811e+01	-2.410929e-02
6.532716013564860e-03	-5.896300e-01	-1.379015e+01	-2.687709e-02	-2.411010e-02	-9.935067e+00	-2.410967e-02
6.532775724919937e-03	-5.896306e-01	-1.379069e+01	-2.574642e-02	-2.411039e-02	-9.791599e+00	-2.411022e-02
6.532817976253367e-03	-5.896310e-01	-1.379078e+01	-2.522566e-02	-2.411072e-02	-9.889703e+00	-2.411061e-02
6.532857653636733e-03	-5.896314e-01	-1.379071e+01	-2.488098e-02	-2.411101e-02	-1.079708e+01	-2.411098e-02
6.532899920270175e-03	-5.896319e-01	-1.379052e+01	-2.462190e-02	-2.411138e-02	-1.054099e+01	-2.411137e-02
6.532945122556935e-03	-5.896323e-01	-1.379022e+01	-2.443258e-02	-2.411176e-02	-1.001796e+01	-2.411178e-02
6.532988980985684e-03	-5.896328e-01	-1.378987e+01	-2.430829e-02	-2.411216e-02	-1.013824e+01	-2.411219e-02
6.533029452212520e-03	-5.896332e-01	-1.378952e+01	-2.422986e-02	-2.411251e-02	-9.981581e+00	-2.411256e-02
6.533070528780880e-03	-5.896336e-01	-1.378913e+01	-2.417436e-02	-2.411289e-02	-1.036414e+01	-2.411294e-02
6.533172868856079e-03	-5.896347e-01	-1.378810e+01	-2.410018e-02	-2.411383e-02	-1.036399e+01	-2.411388e-02
6.533384863820190e-03	-5.896368e-01	-1.378585e+01	-2.406074e-02	-2.411577e-02	-1.022964e+01	-2.411584e-02
6.546128104557532e-03	-5.897661e-01	-1.364881e+01	-2.415896e-02	-2.423258e-02	-1.006590e+01	-2.423250e-02
6.558871345294873e-03	-5.898934e-01	-1.351315e+01	-2.426005e-02	-2.434800e-02	-9.902158e+00	-2.434778e-02
6.571614586032216e-03	-5.900185e-01	-1.337888e+01	-2.436403e-02	-2.446202e-02	-9.738415e+00	-2.446168e-02
6.584357826769558e-03	-5.901416e-01	-1.324599e+01	-2.447088e-02	-2.457465e-02	-9.574671e+00	-2.457419e-02
6.597101067506900e-03	-5.902625e-01	-1.311449e+01	-2.458061e-02	-2.468588e-02	-9.410928e+00	-2.468531e-02
6.609844308244242e-03	-5.903814e-01	-1.298436e+01	-2.469321e-02	-2.479573e-02	-9.247185e+00	-2.479505e-02
6.622587548981584e-03	-5.904982e-01	-1.285562e+01	-2.480870e-02	-2.490418e-02	-8.913750e+00	-2.490340e-02
6.734016120410156e-03	-5.914244e-01	-1.180216e+01	-2.571287e-02	-2.579985e-02	-7.710427e+00	-2.579901e-02
6.845444691838728e-03	-5.922165e-01	-1.082392e+01	-2.649161e-02	-2.657069e-02	-6.507104e+00	-2.656981e-02
6.956873263267299e-03	-5.928746e-01	-9.920906e+00	-2.714492e-02	-2.721672e-02	-5.303780e+00	-2.721579e-02
7.068301834695871e-03	-5.933985e-01	-9.093117e+00	-2.767280e-02	-2.773793e-02	-4.100457e+00	-2.773697e-02
7.179730406124443e-03	-5.937884e-01	-8.340552e+00	-2.807526e-02	-2.813432e-02	-2.897134e+00	-2.813333e-02
7.291158977553015e-03	-5.940442e-01	-7.663212e+00	-2.835228e-02	-2.840589e-02	-1.693810e+00	-2.840488e-02
7.402587548981586e-03	-5.941659e-01	-7.061097e+00	-2.850387e-02	-2.855264e-02	-7.302047e-01	-2.855162e-02
7.514016120410156e-03	-5.941802e-01	-6.506081e+00	-2.851090e-02	-2.855521e-02	4.736236e-01	-2.855417e-02
7.625444691838726e-03	-5.940603e-01	-5.990702e+00	-2.838579e-02	-2.842596e-02	1.677452e+00	-2.842492e-02
7.736873263267294e-03	-5.938063e-01	-5.514958e+00	-2.812854e-02	-2.816490e-02	2.881280e+00	-2.816386e-02
7.848301834695863e-03	-5.934182e-01	-5.078850e+00	-2.773916e-02	-2.777203e-02	4.085108e+00	-2.777100e-02
7.959730406124433e-03	-5.928959e-01	-4.682379e+00	-2.721765e-02	-2.724734e-02	5.288937e+00	-2.724633e-02
8.071158977553002e-03	-5.922395e-01	-4.325543e+00	-2.656400e-02	-2.659085e-02	6.492765e+00	-2.658985e-02
8.182587548981572e-03	-5.914490e-01	-4.008343e+00	-2.577821e-02	-2.580254e-02	7.078644e+00	-2.580157e-02
8.294016120410138e-03	-5.905482e-01	-3.715935e+00	-2.485937e-02	-2.488137e-02	9.088535e+00	-2.488043e-02
8.405444691838706e-03	-5.894235e-01	-3.444341e+00	-2.383475e-02	-2.385460e-02	1.109843e+01	-2.385370e-02
8.516873263267272e-03	-5.880749e-01	-3.193559e+00	-2.270436e-02	-2.272223e-02	1.310832e+01	-2.272137e-02
8.628301834695840e-03	-5.865023e-01	-2.963591e+00	-2.146820e-02	-2.148425e-02	1.511821e+01	-2.148343e-02
8.739730406124406e-03	-5.847057e-01	-2.754435e+00	-2.012626e-02	-2.014067e-02	1.712810e+01	-2.013990e-02
8.851158977552974e-03	-5.826851e-01	-2.566093e+00	-1.867855e-02	-1.869149e-02	1.913799e+01	-1.869077e-02
8.962587548981540e-03	-5.804406e-01	-2.398564e+00	-1.712507e-02	-1.713670e-02	1.305745e+01	-1.713604e-02
9.066493798981536e-03	-5.786291e-01	-2.253966e+00	-1.559679e-02	-1.560729e-02	2.181025e+01	-1.560673e-02
9.170400048981533e-03	-5.759082e-01	-2.118817e+00	-1.402093e-02	-1.403038e-02	3.056305e+01	-1.402990e-02
9.274306298981528e-03	-5.722778e-01	-1.993118e+00	-1.239749e-02	-1.240598e-02	3.931585e+01	-1.240557e-02
9.378212548981524e-03	-5.677379e-01	-1.876867e+00	-1.072646e-02	-1.073408e-02	4.806865e+01	-1.073373e-02
9.482118798981521e-03	-5.622885e-01	-1.770067e+00	-9.007857e-03	-9.014675e-03	5.682145e+01	-9.014390e-03
9.586025048981517e-03	-5.559297e-01	-1.672715e+00	-7.241669e-03	-7.247777e-03	6.557425e+01	-7.247541e-03
9.689931298981512e-03	-5.486614e-01	-1.584813e+00	-5.427900e-03	-5.433381e-03	9.189722e+01	-5.433185e-03
9.718625120487287e-03	-5.460245e-01	-1.561133e+00	-4.927356e-03	-4.932675e-03	1.798303e+01	-4.932646e-03
9.719005478502577e-03	-5.481385e-01	-1.560824e+00	-4.920586e-03	-4.925897e-03	-4.688023e+04	-4.925393e-03
9.719391268478140e-03	-5.819417e-01	-1.560518e+00	-4.911772e-03	-4.916971e-03	-2.483679e+05	-4.909109e-03
9.719771789079699e-03	-7.384654e-01	-1.560265e+00	-4.873400e-03	-4.876916e-03	-7.180479e+05	-4.858324e-03
9.719932526860077e-03	-9.705911e-01	-1.560231e+00	-4.807318e-03	-4.807103e-03	-2.265111e+06	-4.790082e-03
9.720050650172885e-03	-1.370117e+00	-1.560296e+00	-4.702777e-03	-4.696748e-03	-4.866270e+06	-4.675397e-03
9.720164708298496e-03	-2.100449e+00	-1.560501e+00	-4.522064e-03	-4.506296e-03	-8.708889e+06	-4.467533e-03
9.720310653081132e-03	-3.634453e+00	-1.561070e+00	-4.122230e-03	-4.085987e-03	-1.270976e+07	-4.032579e-03
9.720449958012641e-03	-5.725904e+00	-1.562023e+00	-3.539908e-03	-3.476232e-03	-1.654836e+07	-3.440629e-03
9.720602283105452e-03	-8.460452e+00	-1.563519e+00	-2.756120e-03	-2.660762e-03	-1.767051e+07	-2.667204e-03
9.720752392764648e-03	-1.107008e+01	-1.565308e+00	-2.001653e-03	-1.883172e-03	-1.545112e+07	-1.929058e-03
9.720920833817842e-03	-1.338242e+01	-1.567485e+00	-1.337116e-03	-1.205908e-03	-1.131049e+07	-1.274432e-03
9.721123046710474e-03	-1.526236e+01	-1.570123e+00	-8.298563e-04	-6.950030e-04	-7.752617e+06	-7.411390e-04
9.721279149963560e-03	-1.616030e+01	-1.572158e+00	-5.994492e-04	-4.645701e-04	-4.679932e+06	-4.854360e-04
9.721427214775764e-03	-1.668584e+01	-1.574095e+00	-4.623750e-04	-3.278357e-04	-3.149644e+06	-3.348517e-04
9.721509476420562e-03	-1.688575e+01	-1.575173e+00	-4.085512e-04	-2.741129e-04	-2.068205e+06	-2.771795e-04
9.721605465757727e-03	-1.705450e+01	-1.576435e+00	-3.595434e-04	-2.251615e-04	-1.548859e+06	-2.280710e-04
9.721703976752641e-03	-1.718700e+01	-1.577729e+00	-3.213018e-04	-1.869849e-04	-1.183624e+06	-1.890717e-04
9.721803581463693e-03	-1.728900e+01	-1.579038e+00	-2.914961e-04	-1.571813e-04	-9.038513e+05	-1.586536e-04
9.721898588366055e-03	-1.736290e+01	-1.580287e+00	-2.693488e-04	-1.350316e-04	-6.743804e+05	-1.362639e-04
9.722013651909226e-03	-1.743067e+01	-1.581800e+00	-2.485918e-04	-1.142497e-04	-5.178045e+05	-1.152772e-04
9.722122100557624e-03	-1.747864e+01	-1.583227e+00	-2.335381e-04	-9.917663e-05	-3.795050e+05	-9.997810e-05
9.722249959399621e-03	-1.752035e+01	-1.584909e+00	-2.198758e-04	-8.548424e-05	-2.827995e+05	-8.612756e-05
9.722372494191531e-03	-1.754945e+01	-1.586521e+00	-2.098141e-04	-7.540816e-05	-1.994096e+05	-7.591699e-05
9.722519798427134e-03	-1.757415e+01	-1.588459e+00	-2.005492e-04	-6.612835e-05	-1.414152e+05	-6.654162e-05
9.722663589600727e-03	-1.759062e+01	-1.590351e+00	-1.936503e-04	-5.923447e-05	-9.185149e+04	-5.954736e-05
9.722833314058685e-03	-1.760295e+01	-1.592583e+00	-1.874512e-04	-5.304782e-05	-5.685889e+04	-5.329182e-05
9.723003192019958e-03	-1.760993e+01	-1.594818e+00	-1.827395e-04	-4.836981e-05	-2.779895e+04	-4.854472e-05
9.723200842843897e-03	-1.761317e+01	-1.597416e+00	-1.785888e-04	-4.426515e-05	-6.951371e+03	-4.439478e-05
9.723405939425745e-03	-1.761273e+01	-1.600111e+00	-1.753367e-04	-4.108141e-05	9.802324e+03	-4.116234e-05
9.723637857607683e-03	-1.760888e+01	-1.603157e+00	-1.725707e-04	-3.839820e-05	2.218846e+04	-3.844784e-05
9.723889254159164e-03	-1.760200e+01	-1.606456e+00	-1.703196e-04	-3.625558e-05	3.172661e+04	-3.627202e-05
9.724165694325085e-03	-1.759214e+01	-1.610080e+00	-1.684723e-04	-3.453134e-05	3.898918e+04	-3.452586e-05
9.724479441935547e-03	-1.757899e+01	-1.614189e+00	-1.669077e-04	-3.312272e-05	4.430650e+04	-3.309434e-05
9.724815634548696e-03	-1.756334e+01	-1.618586e+00	-1.656658e-04	-3.204983e-05	4.835034e+04	-3.200012e-05
9.725188134306598e-03	-1.754472e+01	-1.623451e+00	-1.646278e-04	-3.121219e-05	5.124075e+04	-3.114716e-05
9.725587802952344e-03	-1.752378e+01	-1.628662e+00	-1.637927e-04	-3.059181e-05	5.389454e+04	-3.050411e-05
9.726356523089836e-03	-1.748175e+01	-1.638661e+00	-1.626414e-04	-2.986846e-05	5.585338e+04	-2.975578e-05
9.727628639067601e-03	-1.740979e+01	-1.655132e+00	-1.613559e-04	-2.930709e-05	5.764075e+04	-2.919643e-05
9.729366536287174e-03	-1.730955e+01	-1.677483e+00	-1.601134e-04	-2.906081e-05	5.771817e+04	-2.894287e-05
9.731104433506747e-03	-1.720917e+01	-1.699660e+00	-1.588884e-04	-2.883172e-05	5.779558e+04	-2.870823e-05
9.732842330726320e-03	-1.710866e+01	-1.721663e+00	-1.576810e-04	-2.861980e-05	5.787300e+04	-2.849253e-05
9.734580227945894e-03	-1.700802e+01	-1.743492e+00	-1.564911e-04	-2.842506e-05	5.795042e+04	-2.829575e-05
9.736318125165467e-03	-1.690724e+01	-1.765147e+00	-1.553187e-04	-2.824750e-05	5.802784e+04	-2.811790e-05
9.738056022385040e-03	-1.680632e+01	-1.786628e+00	-1.541639e-04	-2.808712e-05	5.810525e+04	-2.795897e-05
9.739793919604613e-03	-1.670528e+01	-1.807935e+00	-1.530265e-04	-2.794392e-05	5.821208e+04	-2.781898e-05
9.771910935848655e-03	-1.482550e+01	-2.168256e+00	-1.316409e-04	-2.479603e-05	5.884584e+04	-2.468862e-05
9.804027952092698e-03	-1.292537e+01	-2.472167e+00	-1.104959e-04	-2.161441e-05	5.947960e+04	-2.152437e-05
9.836144968336740e-03	-1.100488e+01	-2.719667e+00	-8.959145e-05	-1.839906e-05	6.011336e+04	-1.832622e-05
9.868261984580783e-03	-9.064046e+00	-2.910758e+00	-6.892768e-05	-1.514998e-05	6.074713e+04	-1.509418e-05
9.900379000824825e-03	-7.102852e+00	-3.045439e+00	-4.850455e-05	-1.186717e-05	6.138089e+04	-1.182824e-05
9.932496017068868e-03	-5.121304e+00	-3.123710e+00	-2.832204e-05	-8.550632e-06	6.201465e+04	-8.528408e-06
9.964613033312910e-03	-3.119401e+00	-3.145571e+00	-8.380167e-06	-5.200362e-06	6.259546e+04	-5.194679e-06
9.984613033312910e-03	-1.867492e+00	-3.136131e+00	3.896997e-06	-3.104828e-06	6.268743e+04	-3.109898e-06
1.000000000000000e-02	-9.010831e-01	-3.118036e+00	1.327124e-05	-1.485696e-06	6.280697e+04	-1.500546e-06
